documentId,matterId,file,versionCount,kind,kindLabel,isEmail,deepseekLabel,source,modelPrediction,modelConfidence,agreement,needsReview,reviewReason
hv-1005-00003-comprehensive-do-tower-review-report,hv-1005-00003,hv-1005-00003-comprehensive-do-tower-review-report.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.8908,True,False,
hv-1005-00003-comprehensive-pl-tower-review-report,hv-1005-00003,hv-1005-00003-comprehensive-pl-tower-review-report.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.8744,True,False,
hv-1005-00003-conflict-check-memo,hv-1005-00003,hv-1005-00003-conflict-check-memo.v1.txt,1,conflict_check_memorandum,Conflicts Check Memorandum,False,conflict_check_memorandum,deepseek,conflict_check_memorandum,0.9611,True,False,
hv-1005-00003-cross-liability-intercompany-memo,hv-1005-00003,hv-1005-00003-cross-liability-intercompany-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9028,True,False,
hv-1005-00003-do-limits-adequacy-memo,hv-1005-00003,hv-1005-00003-do-limits-adequacy-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9088,True,False,
hv-1005-00003-document-request-list,hv-1005-00003,hv-1005-00003-document-request-list.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.5125,True,False,
hv-1005-00003-dormancy-status-letter,hv-1005-00003,hv-1005-00003-dormancy-status-letter.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,matter_administration_memo,0.8843,False,False,
hv-1005-00003-draft-board-resolution-renewal-authorization,hv-1005-00003,hv-1005-00003-draft-board-resolution-renewal-authorization.v1.txt,1,board_or_stockholder_consent,Board or Stockholder Resolution and Minutes,False,board_or_stockholder_consent,deepseek,board_or_stockholder_consent,0.971,True,False,
hv-1005-00003-email-fairchild-to-brogan-tower-adequacy-summary,hv-1005-00003,hv-1005-00003-email-fairchild-to-brogan-tower-adequacy-summary.v1.txt,1,correspondence,Correspondence,True,correspondence,legal-bert,correspondence,0.9437,True,False,
hv-1005-00003-email-nakamura-to-haines-defense-cost-erosion,hv-1005-00003,hv-1005-00003-email-nakamura-to-haines-defense-cost-erosion.v1.txt,1,correspondence,Correspondence,True,legal_research_memorandum,legal-bert,correspondence,0.9561,False,False,
hv-1005-00003-email-petersen-to-sundaram-bind-recommendation,hv-1005-00003,hv-1005-00003-email-petersen-to-sundaram-bind-recommendation.v1.txt,1,correspondence,Correspondence,True,correspondence,legal-bert,correspondence,0.9553,True,False,
hv-1005-00003-engagement-letter-nexford-tower-review,hv-1005-00003,hv-1005-00003-engagement-letter-nexford-tower-review.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.9703,True,False,
hv-1005-00003-follow-up-endorsement-tracking-letter,hv-1005-00003,hv-1005-00003-follow-up-endorsement-tracking-letter.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.8946,True,False,
hv-1005-00003-indemnification-agreement-review-memo,hv-1005-00003,hv-1005-00003-indemnification-agreement-review-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9276,True,False,
hv-1005-00003-letter-sc-to-hbs-coverage-coordination,hv-1005-00003,hv-1005-00003-letter-sc-to-hbs-coverage-coordination.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.9444,True,False,
hv-1005-00003-memo-pending-claims-pl-renewal,hv-1005-00003,hv-1005-00003-memo-pending-claims-pl-renewal.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9248,True,False,
hv-1005-00003-new-matter-memorandum,hv-1005-00003,hv-1005-00003-new-matter-memorandum.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,matter_administration_memo,0.9517,True,False,
hv-1005-00003-pl-limits-adequacy-memo,hv-1005-00003,hv-1005-00003-pl-limits-adequacy-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9149,True,False,
hv-1005-00003-post-bind-policy-review-do-tower,hv-1005-00003,hv-1005-00003-post-bind-policy-review-do-tower.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.918,True,False,
hv-1005-00003-post-bind-policy-review-pl-tower,hv-1005-00003,hv-1005-00003-post-bind-policy-review-pl-tower.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,legal_research_memorandum,0.7139,False,False,
hv-1005-00003-preliminary-gap-memo-do-tower,hv-1005-00003,hv-1005-00003-preliminary-gap-memo-do-tower.v1.txt,1,conflict_check_memorandum,Conflicts Check Memorandum,False,conflict_check_memorandum,deepseek,legal_research_memorandum,0.8453,False,False,
hv-1005-00003-preliminary-gap-memo-pl-tower,hv-1005-00003,hv-1005-00003-preliminary-gap-memo-pl-tower.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9217,True,False,
hv-1005-00003-product-recall-sublimit-adequacy-memo,hv-1005-00003,hv-1005-00003-product-recall-sublimit-adequacy-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9117,True,False,
hv-1005-00003-regulatory-investigation-coverage-memo-do,hv-1005-00003,hv-1005-00003-regulatory-investigation-coverage-memo-do.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9308,True,False,
hv-1005-00003-renewal-binding-confirmation-review-letter,hv-1005-00003,hv-1005-00003-renewal-binding-confirmation-review-letter.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.4617,True,False,
hv-1005-00003-renewal-negotiation-points-memo,hv-1005-00003,hv-1005-00003-renewal-negotiation-points-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9209,True,False,
hv-1005-00003-side-a-dic-policy-analysis-memo,hv-1005-00003,hv-1005-00003-side-a-dic-policy-analysis-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9356,True,False,
hv-1005-00004-answer-and-affirmative-defenses,hv-1005-00004,hv-1005-00004-answer-and-affirmative-defenses.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9151,False,True,confident model disagrees
hv-1005-00004-case-closure-recommendation-memo,hv-1005-00004,hv-1005-00004-case-closure-recommendation-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,case_assessment_memo,0.8726,False,False,
hv-1005-00004-client-status-update-memo-feb-2023,hv-1005-00004,hv-1005-00004-client-status-update-memo-feb-2023.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,legal_research_memorandum,0.4493,False,False,
hv-1005-00004-engagement-letter-nexford,hv-1005-00004,hv-1005-00004-engagement-letter-nexford.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.9702,True,False,
hv-1005-00004-epli-coverage-status-report-verdant,hv-1005-00004,hv-1005-00004-epli-coverage-status-report-verdant.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.7822,True,False,
hv-1005-00004-initial-case-assessment-memo,hv-1005-00004,hv-1005-00004-initial-case-assessment-memo.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,case_assessment_memo,0.9053,True,False,
hv-1005-00004-litigation-hold-notice,hv-1005-00004,hv-1005-00004-litigation-hold-notice.v1.txt,1,litigation_hold_notice,Litigation Hold Notice,False,litigation_hold_notice,deepseek,litigation_hold_notice,0.9584,True,False,
hv-1005-00004-meet-and-confer-letter-first,hv-1005-00004,hv-1005-00004-meet-and-confer-letter-first.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,discovery_document,0.8748,False,False,
hv-1005-00004-meet-and-confer-letter-second,hv-1005-00004,hv-1005-00004-meet-and-confer-letter-second.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.943,True,False,
hv-1005-00004-opposition-to-motion-to-compel,hv-1005-00004,hv-1005-00004-opposition-to-motion-to-compel.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9469,True,False,
hv-1005-00004-post-dwp-strategy-memo,hv-1005-00004,hv-1005-00004-post-dwp-strategy-memo.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,legal_research_memorandum,0.7846,False,False,
hv-1005-00004-quarterly-litigation-exposure-report,hv-1005-00004,hv-1005-00004-quarterly-litigation-exposure-report.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.3762,True,False,
hv-1005-00005-answer-and-affirmative-defenses,hv-1005-00005,hv-1005-00005-answer-and-affirmative-defenses.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9224,False,True,confident model disagrees
hv-1005-00005-conflict-check-memorandum,hv-1005-00005,hv-1005-00005-conflict-check-memorandum.v1.txt,1,conflict_check_memorandum,Conflicts Check Memorandum,False,conflict_check_memorandum,deepseek,conflict_check_memorandum,0.9604,True,False,
hv-1005-00005-counterclaim,hv-1005-00005,hv-1005-00005-counterclaim.v1.txt,1,pleading,Pleading,False,pleading,deepseek,pleading,0.9469,True,False,
hv-1005-00005-demand-response-strategy-letter,hv-1005-00005,hv-1005-00005-demand-response-strategy-letter.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,correspondence,0.6938,False,False,
hv-1005-00005-deposition-outline-gunderson,hv-1005-00005,hv-1005-00005-deposition-outline-gunderson.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9565,True,False,
hv-1005-00005-deposition-prep-memo-okonkwo,hv-1005-00005,hv-1005-00005-deposition-prep-memo-okonkwo.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9565,True,False,
hv-1005-00005-deposition-summary-memo-gunderson,hv-1005-00005,hv-1005-00005-deposition-summary-memo-gunderson.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9544,True,False,
hv-1005-00005-email-counterparty-settlement-authority,hv-1005-00005,hv-1005-00005-email-counterparty-settlement-authority.v1.txt,1,correspondence,Correspondence,True,case_assessment_memo,legal-bert,correspondence,0.8786,False,False,
hv-1005-00005-engagement-letter,hv-1005-00005,hv-1005-00005-engagement-letter.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.97,True,False,
hv-1005-00005-expert-rebuttal-report-rosenthal,hv-1005-00005,hv-1005-00005-expert-rebuttal-report-rosenthal.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9551,True,False,
hv-1005-00005-expert-retention-letter-meridian-bridge,hv-1005-00005,hv-1005-00005-expert-retention-letter-meridian-bridge.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.8985,True,False,
hv-1005-00005-initial-case-assessment-memo,hv-1005-00005,hv-1005-00005-initial-case-assessment-memo.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,litigation_hold_notice,0.8308,False,False,
hv-1005-00005-joint-motion-to-stay-pending-mediation,hv-1005-00005,hv-1005-00005-joint-motion-to-stay-pending-mediation.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9437,True,False,
hv-1005-00005-letter-ridgecrest-settlement-notice,hv-1005-00005,hv-1005-00005-letter-ridgecrest-settlement-notice.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.927,True,False,
hv-1005-00005-litigation-hold-notice,hv-1005-00005,hv-1005-00005-litigation-hold-notice.v1.txt,1,litigation_hold_notice,Litigation Hold Notice,False,litigation_hold_notice,deepseek,litigation_hold_notice,0.9599,True,False,
hv-1005-00005-litigation-strategy-and-budget-memo,hv-1005-00005,hv-1005-00005-litigation-strategy-and-budget-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9035,True,False,
hv-1005-00005-matter-closing-memorandum,hv-1005-00005,hv-1005-00005-matter-closing-memorandum.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,matter_administration_memo,0.9509,True,False,
hv-1005-00005-mediation-brief-confidential,hv-1005-00005,hv-1005-00005-mediation-brief-confidential.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9435,True,False,
hv-1005-00005-mediation-strategy-memo,hv-1005-00005,hv-1005-00005-mediation-strategy-memo.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,case_assessment_memo,0.9227,True,False,
hv-1005-00005-memo-analysis-voss-expert-report,hv-1005-00005,hv-1005-00005-memo-analysis-voss-expert-report.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,legal_research_memorandum,0.8499,False,False,
hv-1005-00005-memo-msa-section-7-4-surcharge-analysis,hv-1005-00005,hv-1005-00005-memo-msa-section-7-4-surcharge-analysis.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.8956,True,False,
hv-1005-00005-memo-unjust-enrichment-defense,hv-1005-00005,hv-1005-00005-memo-unjust-enrichment-defense.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.7195,True,False,
hv-1005-00005-msa-termination-agreement,hv-1005-00005,hv-1005-00005-msa-termination-agreement.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,settlement_agreement,0.9386,True,False,
hv-1005-00005-nexford-first-interrogatories-to-cpi,hv-1005-00005,hv-1005-00005-nexford-first-interrogatories-to-cpi.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9591,True,False,
hv-1005-00005-nexford-first-rfps-to-cpi,hv-1005-00005,hv-1005-00005-nexford-first-rfps-to-cpi.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.8996,True,False,
hv-1005-00005-nexford-responses-to-cpi-interrogatories,hv-1005-00005,hv-1005-00005-nexford-responses-to-cpi-interrogatories.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9566,True,False,
hv-1005-00005-nexford-responses-to-cpi-rfps,hv-1005-00005,hv-1005-00005-nexford-responses-to-cpi-rfps.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,motion_or_brief,0.8953,False,False,
hv-1005-00005-opposition-to-motion-to-dismiss-counterclaim,hv-1005-00005,hv-1005-00005-opposition-to-motion-to-dismiss-counterclaim.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9464,True,False,
hv-1005-00005-post-mediation-report-to-client,hv-1005-00005,hv-1005-00005-post-mediation-report-to-client.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.7887,True,False,
hv-1005-00005-research-memo-il-surcharge-contract-interpretation,hv-1005-00005,hv-1005-00005-research-memo-il-surcharge-contract-interpretation.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.8299,True,False,
hv-1005-00005-settlement-agreement,hv-1005-00005,hv-1005-00005-settlement-agreement.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,settlement_agreement,0.9611,True,False,
hv-1005-00005-settlement-agreement-and-mutual-release,hv-1005-00005,hv-1005-00005-settlement-agreement-and-mutual-release.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,settlement_agreement,0.9633,True,False,
hv-1005-00005-settlement-term-sheet,hv-1005-00005,hv-1005-00005-settlement-term-sheet.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,settlement_agreement,0.9601,True,False,
hv-1005-00005-status-report-q1-2023,hv-1005-00005,hv-1005-00005-status-report-q1-2023.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.4669,False,False,
hv-1005-00005-status-report-q4-2022,hv-1005-00005,hv-1005-00005-status-report-q4-2022.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,matter_administration_memo,0.6446,False,False,
hv-1005-00005-stipulation-of-dismissal-with-prejudice,hv-1005-00005,hv-1005-00005-stipulation-of-dismissal-with-prejudice.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,court_order,0.9401,True,False,
hv-1005-00006-asset-purchase-agreement,hv-1005-00006,hv-1005-00006-asset-purchase-agreement.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,purchase_agreement,0.9614,True,False,
hv-1005-00006-assignment-and-assumption-agreement,hv-1005-00006,hv-1005-00006-assignment-and-assumption-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,commercial_agreement,0.9163,True,False,
hv-1005-00006-bill-of-sale,hv-1005-00006,hv-1005-00006-bill-of-sale.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,purchase_agreement,0.2925,True,False,
hv-1005-00006-brennan-transition-services-agreement,hv-1005-00006,hv-1005-00006-brennan-transition-services-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,commercial_agreement,0.9484,True,False,
hv-1005-00006-deal-summary-memorandum,hv-1005-00006,hv-1005-00006-deal-summary-memorandum.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,legal_research_memorandum,0.8852,False,False,
hv-1005-00006-disclosure-schedules,hv-1005-00006,hv-1005-00006-disclosure-schedules.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,purchase_agreement,0.9624,True,False,
hv-1005-00006-engagement-letter,hv-1005-00006,hv-1005-00006-engagement-letter.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.9699,True,False,
hv-1005-00006-escrow-agreement,hv-1005-00006,hv-1005-00006-escrow-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.9639,True,False,
hv-1005-00006-greystone-lender-consent,hv-1005-00006,hv-1005-00006-greystone-lender-consent.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.4155,True,False,
hv-1005-00006-seller-non-compete-agreement,hv-1005-00006,hv-1005-00006-seller-non-compete-agreement.v1.txt,1,employment_agreement,Employment and Compensation Agreement,False,employment_agreement,deepseek,employment_agreement,0.949,True,False,
hv-1006-00001-borrowers-counsel-legal-opinion,hv-1006-00001,hv-1006-00001-borrowers-counsel-legal-opinion.v1.txt,1,legal_opinion_letter,Legal Opinion Letter,False,legal_opinion_letter,deepseek,legal_opinion_letter,0.9691,True,False,
hv-1006-00001-engagement-letter-crestline,hv-1006-00001,hv-1006-00001-engagement-letter-crestline.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.9703,True,False,
hv-1006-00001-intercreditor-agreement,hv-1006-00001,hv-1006-00001-intercreditor-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.967,True,False,
hv-1006-00001-mezzanine-credit-agreement,hv-1006-00001,hv-1006-00001-mezzanine-credit-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.967,True,False,
hv-1006-00001-mezzanine-promissory-note,hv-1006-00001,hv-1006-00001-mezzanine-promissory-note.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.9657,True,False,
hv-1006-00001-negotiation-issues-memo,hv-1006-00001,hv-1006-00001-negotiation-issues-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,legal_research_memorandum,0.9337,True,False,
hv-1006-00001-officers-certificate-crestline,hv-1006-00001,hv-1006-00001-officers-certificate-crestline.v1.txt,1,closing_certificate,Closing Certificate,False,closing_certificate,deepseek,closing_certificate,0.9755,True,False,
hv-1006-00001-pledge-agreement-cci,hv-1006-00001,hv-1006-00001-pledge-agreement-cci.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.9667,True,False,
hv-1006-00001-post-closing-letter,hv-1006-00001,hv-1006-00001-post-closing-letter.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,legal_opinion_letter,0.7194,False,False,
hv-1006-00001-security-agreement-second-lien,hv-1006-00001,hv-1006-00001-security-agreement-second-lien.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.9663,True,False,
hv-1006-00001-warrant-agreement,hv-1006-00001,hv-1006-00001-warrant-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,securities_offering_document,0.8476,False,False,
hv-1006-00002-application-retain-aldersgate,hv-1006-00002,hv-1006-00002-application-retain-aldersgate.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,motion_or_brief,0.9234,False,True,confident model disagrees
hv-1006-00002-application-retain-calderwood-harkness,hv-1006-00002,hv-1006-00002-application-retain-calderwood-harkness.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,motion_or_brief,0.887,False,False,
hv-1006-00002-application-retain-kellner-hartwick,hv-1006-00002,hv-1006-00002-application-retain-kellner-hartwick.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9137,True,False,
hv-1006-00002-ballot-form,hv-1006-00002,hv-1006-00002-ballot-form.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,correspondence,0.6658,False,False,
hv-1006-00002-certificate-of-effectiveness,hv-1006-00002,hv-1006-00002-certificate-of-effectiveness.v1.txt,1,closing_certificate,Closing Certificate,False,closing_certificate,deepseek,regulatory_filing,0.8163,False,False,
hv-1006-00002-chapter-11-plan-of-reorganization,hv-1006-00002,hv-1006-00002-chapter-11-plan-of-reorganization.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.5387,True,False,
hv-1006-00002-confirmation-memorandum-of-law,hv-1006-00002,hv-1006-00002-confirmation-memorandum-of-law.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9373,True,False,
hv-1006-00002-confirmation-order-entered,hv-1006-00002,hv-1006-00002-confirmation-order-entered.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,court_order,0.9425,True,False,
hv-1006-00002-conflicts-check-memo,hv-1006-00002,hv-1006-00002-conflicts-check-memo.v1.txt,1,conflict_check_memorandum,Conflicts Check Memorandum,False,conflict_check_memorandum,deepseek,conflict_check_memorandum,0.9605,True,False,
hv-1006-00002-corporate-ownership-statement,hv-1006-00002,hv-1006-00002-corporate-ownership-statement.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,regulatory_filing,0.3317,True,False,
hv-1006-00002-disclosure-statement,hv-1006-00002,hv-1006-00002-disclosure-statement.v1.txt,1,securities_offering_document,Securities Offering Document,False,securities_offering_document,deepseek,regulatory_filing,0.317,False,False,
hv-1006-00002-engagement-letter-cps,hv-1006-00002,hv-1006-00002-engagement-letter-cps.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,engagement_letter,0.9696,True,False,
hv-1006-00002-final-fee-application-calderwood-harkness,hv-1006-00002,hv-1006-00002-final-fee-application-calderwood-harkness.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,matter_administration_memo,0.7627,True,False,
hv-1006-00002-kowalski-confirmation-declaration,hv-1006-00002,hv-1006-00002-kowalski-confirmation-declaration.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.951,True,False,
hv-1006-00002-kowalski-first-day-declaration,hv-1006-00002,hv-1006-00002-kowalski-first-day-declaration.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9189,True,False,
hv-1006-00002-motion-claims-noticing-agent,hv-1006-00002,hv-1006-00002-motion-claims-noticing-agent.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9424,True,False,
hv-1006-00002-motion-critical-vendor-payments,hv-1006-00002,hv-1006-00002-motion-critical-vendor-payments.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.944,True,False,
hv-1006-00002-motion-dip-financing,hv-1006-00002,hv-1006-00002-motion-dip-financing.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9454,True,False,
hv-1006-00002-motion-employee-wages-benefits,hv-1006-00002,hv-1006-00002-motion-employee-wages-benefits.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9391,True,False,
hv-1006-00002-motion-final-decree,hv-1006-00002,hv-1006-00002-motion-final-decree.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9446,True,False,
hv-1006-00002-motion-joint-administration,hv-1006-00002,hv-1006-00002-motion-joint-administration.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,motion_or_brief,0.9428,True,False,
hv-1006-00002-narayanan-confirmation-declaration,hv-1006-00002,hv-1006-00002-narayanan-confirmation-declaration.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,discovery_document,0.9538,True,False,
hv-1006-00002-new-first-lien-take-back-credit-agreement,hv-1006-00002,hv-1006-00002-new-first-lien-take-back-credit-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,credit_or_financing_agreement,0.929,True,False,
hv-1006-00002-notice-of-effective-date,hv-1006-00002,hv-1006-00002-notice-of-effective-date.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,correspondence,0.4289,True,False,
hv-1006-00002-plan-supplement,hv-1006-00002,hv-1006-00002-plan-supplement.v1.txt,1,unclassified,Unclassified,False,unclassified,deepseek,motion_or_brief,0.651,False,True,deepseek returned no label
