documentId,matterId,file,versionCount,kind,kindLabel,isEmail,deepseekLabel,source,modelPrediction,modelConfidence,agreement,needsReview,reviewReason
hv-1044-00004-paying-agent-transfer-agent-agreement-near,hv-1044-00004,hv-1044-00004-paying-agent-transfer-agent-agreement-near.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,securities_offering_document,0.9478,False,True,confident model disagrees
hv-1018-00009-matter-status-report-q3-2022,hv-1018-00009,hv-1018-00009-matter-status-report-q3-2022.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9476,False,True,confident model disagrees
hv-1016-00005-draft-supplemental-testimony-orlov,hv-1016-00005,hv-1016-00005-draft-supplemental-testimony-orlov.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,discovery_document,0.9473,False,True,confident model disagrees
hv-1015-00001-dd-memo-intellectual-property,hv-1015-00001,hv-1015-00001-dd-memo-intellectual-property.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,due_diligence_document,0.9472,False,True,confident model disagrees
hv-1035-00004-closing-letter-to-client,hv-1035-00004,hv-1035-00004-closing-letter-to-client.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9471,False,True,confident model disagrees
hv-1014-00004-draft-opposition-sj-emvr,hv-1014-00004,hv-1014-00004-draft-opposition-sj-emvr.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,motion_or_brief,0.9467,False,True,confident model disagrees
hv-1005-00002-bring-down-dd-call-memo,hv-1005-00002,hv-1005-00002-bring-down-dd-call-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,due_diligence_document,0.9461,False,True,confident model disagrees
hv-1003-00002-side-letter-kingsbridge-endowment,hv-1003-00002,hv-1003-00002-side-letter-kingsbridge-endowment.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,term_sheet_or_loi,0.946,False,True,confident model disagrees
hv-1006-00006-incremental-term-loan-amendment,hv-1006-00006,hv-1006-00006-incremental-term-loan-amendment.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,closing_certificate,0.9459,False,True,confident model disagrees
hv-1011-00003-coexistence-agreement-redline,hv-1011-00003,hv-1011-00003-coexistence-agreement-redline.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,ip_or_technology_agreement,0.9457,False,True,confident model disagrees
hv-1014-00004-witness-list-plaintiff,hv-1014-00004,hv-1014-00004-witness-list-plaintiff.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,discovery_document,0.9456,False,True,confident model disagrees
hv-1038-00007-answer-and-affirmative-defenses,hv-1038-00007,hv-1038-00007-answer-and-affirmative-defenses.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9455,False,True,confident model disagrees
hv-1017-00004-meet-confer-deficient-responses,hv-1017-00004,hv-1017-00004-meet-confer-deficient-responses.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,discovery_document,0.9454,False,True,confident model disagrees
hv-1038-00001-opposition-to-iosa-intervention,hv-1038-00001,hv-1038-00001-opposition-to-iosa-intervention.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,motion_or_brief,0.9453,False,True,confident model disagrees
hv-1041-00004-draft-rw-insurance-submission,hv-1041-00004,hv-1041-00004-draft-rw-insurance-submission.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,regulatory_filing,0.9453,False,True,confident model disagrees
hv-1035-00002-stipulation-order-custody-evaluator,hv-1035-00002,hv-1035-00002-stipulation-order-custody-evaluator.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,court_order,0.9452,False,True,confident model disagrees
hv-1017-00004-filed-answer-aldrich,hv-1017-00004,hv-1017-00004-filed-answer-aldrich.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9451,False,True,confident model disagrees
hv-1022-00002-draft-stipulation-abeyance-fcc,hv-1022-00002,hv-1022-00002-draft-stipulation-abeyance-fcc.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,regulatory_filing,0.9451,False,True,confident model disagrees
hv-1025-00003-redline-bylaws-articles-iii-iv,hv-1025-00003,hv-1025-00003-redline-bylaws-articles-iii-iv.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,organizational_document,0.9448,False,True,confident model disagrees
hv-1007-00007-dpa-v1-0-initial,hv-1007-00007,hv-1007-00007-dpa-v1-0-initial.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9447,False,True,confident model disagrees
hv-1018-00009-matter-status-report-q4-2022,hv-1018-00009,hv-1018-00009-matter-status-report-q4-2022.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9447,False,True,confident model disagrees
hv-1023-00002-draft-proposed-order-denying-mtd,hv-1023-00002,hv-1023-00002-draft-proposed-order-denying-mtd.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,court_order,0.9447,False,True,confident model disagrees
hv-1022-00001-insurance-tender-letter,hv-1022-00001,hv-1022-00001-insurance-tender-letter.v1.txt,1,compliance_policy,Compliance Policy or Procedure,False,compliance_policy,deepseek,correspondence,0.9446,False,True,confident model disagrees
hv-1015-00001-sec-comment-letter-second-round,hv-1015-00001,hv-1015-00001-sec-comment-letter-second-round.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,securities_offering_document,0.9444,False,True,confident model disagrees
hv-1011-00003-complaint-trademark-infringement,hv-1011-00003,hv-1011-00003-complaint-trademark-infringement.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9443,False,True,confident model disagrees
hv-1017-00006-hsr-filing-cover-memo,hv-1017-00006,hv-1017-00006-hsr-filing-cover-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,regulatory_filing,0.9443,False,True,confident model disagrees
hv-1017-00006-non-competition-agreement,hv-1017-00006,hv-1017-00006-non-competition-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,employment_agreement,0.9443,False,True,confident model disagrees
hv-1016-00004-counter-proposal-letter,hv-1016-00004,hv-1016-00004-counter-proposal-letter.v1.txt,1,compliance_policy,Compliance Policy or Procedure,False,compliance_policy,deepseek,settlement_agreement,0.9442,False,True,confident model disagrees
hv-1039-00005-sec-document-production-cover-letter,hv-1039-00005,hv-1039-00005-sec-document-production-cover-letter.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,correspondence,0.9442,False,True,confident model disagrees
hv-1045-00002-workstream-1-ofac-sanctions-screening-plan,hv-1045-00002,hv-1045-00002-workstream-1-ofac-sanctions-screening-plan.v1.txt,1,compliance_policy,Compliance Policy or Procedure,False,compliance_policy,deepseek,regulatory_filing,0.9441,False,True,confident model disagrees
hv-1044-00001-letter-to-tsl-england-outcome,hv-1044-00001,hv-1044-00001-letter-to-tsl-england-outcome.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,correspondence,0.9433,False,True,confident model disagrees
hv-1037-00004-counterproposal-letter-htb-to-sc,hv-1037-00004,hv-1037-00004-counterproposal-letter-htb-to-sc.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,settlement_agreement,0.9432,False,True,confident model disagrees
hv-1009-00007-sla-exhibit-revised,hv-1009-00007,hv-1009-00007-sla-exhibit-revised.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9429,False,True,confident model disagrees
hv-1032-00006-pre-filing-memorandum-irs-apma,hv-1032-00006,hv-1032-00006-pre-filing-memorandum-irs-apma.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,regulatory_filing,0.9428,False,True,confident model disagrees
hv-1035-00005-response-to-amended-objection,hv-1035-00005,hv-1035-00005-response-to-amended-objection.v1.txt,1,pleading,Pleading,False,pleading,deepseek,motion_or_brief,0.9427,False,True,confident model disagrees
hv-1021-00006-answer-to-counterclaim,hv-1021-00006,hv-1021-00006-answer-to-counterclaim.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,pleading,0.9426,False,True,confident model disagrees
hv-1022-00005-trial-plan-preliminary,hv-1022-00005,hv-1022-00005-trial-plan-preliminary.v1.txt,1,case_assessment_memo,Case Assessment or Settlement Memorandum,False,case_assessment_memo,deepseek,discovery_document,0.9426,False,True,confident model disagrees
hv-1025-00007-letter-to-ridgeline-transaction-suspension,hv-1025-00007,hv-1025-00007-letter-to-ridgeline-transaction-suspension.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,securities_offering_document,0.9426,False,True,confident model disagrees
hv-1039-00003-transmittal-letter-tmc-redline-dec-16,hv-1039-00003,hv-1039-00003-transmittal-letter-tmc-redline-dec-16.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,settlement_agreement,0.9424,False,True,confident model disagrees
hv-1001-00006-section-754-election-draft-form,hv-1001-00006,hv-1001-00006-section-754-election-draft-form.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,regulatory_filing,0.9423,False,True,confident model disagrees
hv-1003-00001-item-4-document-collection-memo,hv-1003-00001,hv-1003-00001-item-4-document-collection-memo.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,regulatory_filing,0.9417,False,True,confident model disagrees
hv-1019-00005-joint-status-report-06-2025-03-06,hv-1019-00005,hv-1019-00005-joint-status-report-06-2025-03-06.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,court_order,0.941,False,True,confident model disagrees
hv-1022-00007-amended-dpa-ntp-pinnacle,hv-1022-00007,hv-1022-00007-amended-dpa-ntp-pinnacle.v2.txt,2,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.941,False,True,confident model disagrees
hv-1025-00005-draft-affidavit-engstrom,hv-1025-00005,hv-1025-00005-draft-affidavit-engstrom.v1.txt,1,court_order,Court Order or Judgment,False,court_order,deepseek,discovery_document,0.9406,False,True,confident model disagrees
hv-1025-00005-demand-to-arbitrate-letter,hv-1025-00005,hv-1025-00005-demand-to-arbitrate-letter.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,correspondence,0.94,False,True,confident model disagrees
hv-1038-00006-cease-and-desist-other-seven-employees,hv-1038-00006,hv-1038-00006-cease-and-desist-other-seven-employees.v1.txt,1,employment_agreement,Employment and Compensation Agreement,False,employment_agreement,deepseek,correspondence,0.9398,False,True,confident model disagrees
hv-1008-00006-closing-letter-matter-summary,hv-1008-00006,hv-1008-00006-closing-letter-matter-summary.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,matter_administration_memo,0.9394,False,True,confident model disagrees
hv-1024-00004-warehouse-payoff-letter,hv-1024-00004,hv-1024-00004-warehouse-payoff-letter.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,legal_opinion_letter,0.9393,False,True,confident model disagrees
hv-1032-00003-draft-registration-statement-f1,hv-1032-00003,hv-1032-00003-draft-registration-statement-f1.v1.txt,1,securities_offering_document,Securities Offering Document,False,securities_offering_document,deepseek,regulatory_filing,0.9393,False,True,confident model disagrees
hv-1018-00009-matter-status-report-q3-2023,hv-1018-00009,hv-1018-00009-matter-status-report-q3-2023.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9389,False,True,confident model disagrees
hv-1009-00004-schedule-a-description-of-processing,hv-1009-00004,hv-1009-00004-schedule-a-description-of-processing.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,commercial_agreement,0.9387,False,True,confident model disagrees
hv-1015-00001-sec-comment-letter-first-round,hv-1015-00001,hv-1015-00001-sec-comment-letter-first-round.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,securities_offering_document,0.9384,False,True,confident model disagrees
hv-1002-00002-side-letter-pinnacle-information-rights,hv-1002-00002,hv-1002-00002-side-letter-pinnacle-information-rights.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,term_sheet_or_loi,0.9383,False,True,confident model disagrees
hv-1014-00004-expert-prep-memo-ashford,hv-1014-00004,hv-1014-00004-expert-prep-memo-ashford.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,discovery_document,0.9383,False,True,confident model disagrees
hv-1030-00001-tax-regulatory-agreement-certificate,hv-1030-00001,hv-1030-00001-tax-regulatory-agreement-certificate.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,closing_certificate,0.9383,False,True,confident model disagrees
hv-1037-00005-draft-office-action-response-con2,hv-1037-00005,hv-1037-00005-draft-office-action-response-con2.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,regulatory_filing,0.9383,False,True,confident model disagrees
hv-1015-00001-dd-memo-litigation,hv-1015-00001,hv-1015-00001-dd-memo-litigation.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,due_diligence_document,0.9382,False,True,confident model disagrees
hv-1018-00009-matter-status-report-q1-2024,hv-1018-00009,hv-1018-00009-matter-status-report-q1-2024.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,matter_administration_memo,0.9381,False,True,confident model disagrees
hv-1045-00004-brb-responses-document-requests,hv-1045-00004,hv-1045-00004-brb-responses-document-requests.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,motion_or_brief,0.9381,False,True,confident model disagrees
hv-1036-00004-assignment-membership-interests-katy,hv-1036-00004,hv-1036-00004-assignment-membership-interests-katy.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,commercial_agreement,0.9379,False,True,confident model disagrees
hv-1016-00003-collateral-agreement-nigeria,hv-1016-00003,hv-1016-00003-collateral-agreement-nigeria.v1.txt,1,securities_offering_document,Securities Offering Document,False,securities_offering_document,deepseek,legal_opinion_letter,0.9373,False,True,confident model disagrees
hv-1036-00004-assignment-membership-interests-buckhead,hv-1036-00004,hv-1036-00004-assignment-membership-interests-buckhead.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,commercial_agreement,0.9373,False,True,confident model disagrees
hv-1045-00002-independent-consultant-engagement-agreement,hv-1045-00002,hv-1045-00002-independent-consultant-engagement-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,engagement_letter,0.9373,False,True,confident model disagrees
hv-1044-00005-demand-letter-peloros,hv-1044-00005,hv-1044-00005-demand-letter-peloros.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,correspondence,0.9369,False,True,confident model disagrees
hv-1013-00004-invoice-3-final-apr-jun-2024,hv-1013-00004,hv-1013-00004-invoice-3-final-apr-jun-2024.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,matter_administration_memo,0.9368,False,True,confident model disagrees
hv-1034-00004-client-information-questionnaire,hv-1034-00004,hv-1034-00004-client-information-questionnaire.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9367,False,True,confident model disagrees
hv-1045-00002-ridgeline-term-sheet-review-memo,hv-1045-00002,hv-1045-00002-ridgeline-term-sheet-review-memo.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,legal_research_memorandum,0.9367,False,True,confident model disagrees
hv-1014-00003-meet-confer-letter-bhs-discovery,hv-1014-00003,hv-1014-00003-meet-confer-letter-bhs-discovery.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,discovery_document,0.9362,False,True,confident model disagrees
hv-1009-00007-master-saas-agreement-second-revised,hv-1009-00007,hv-1009-00007-master-saas-agreement-second-revised.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9357,False,True,confident model disagrees
hv-1038-00002-compliance-certificate-form,hv-1038-00002,hv-1038-00002-compliance-certificate-form.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,closing_certificate,0.9355,False,True,confident model disagrees
hv-1009-00004-dpa,hv-1009-00004,hv-1009-00004-dpa.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9353,False,True,confident model disagrees
hv-1017-00008-dpa-voltgraph-analytics,hv-1017-00008,hv-1017-00008-dpa-voltgraph-analytics.v1.txt,1,employment_agreement,Employment and Compensation Agreement,False,employment_agreement,deepseek,commercial_agreement,0.9352,False,True,confident model disagrees
hv-1043-00001-lender-kyc-ofac-certificate-form,hv-1043-00001,hv-1043-00001-lender-kyc-ofac-certificate-form.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,closing_certificate,0.9351,False,True,confident model disagrees
hv-1036-00004-assignment-membership-interests-fairfield-i,hv-1036-00004,hv-1036-00004-assignment-membership-interests-fairfield-i.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,commercial_agreement,0.935,False,True,confident model disagrees
hv-1010-00002-form-of-common-stock-certificate,hv-1010-00002,hv-1010-00002-form-of-common-stock-certificate.v1.txt,1,securities_offering_document,Securities Offering Document,False,securities_offering_document,deepseek,closing_certificate,0.9348,False,True,confident model disagrees
hv-1003-00002-mfn-election-notice-form,hv-1003-00002,hv-1003-00002-mfn-election-notice-form.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,regulatory_filing,0.9346,False,True,confident model disagrees
hv-1038-00010-state-specific-rights-supplement,hv-1038-00010,hv-1038-00010-state-specific-rights-supplement.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,compliance_policy,0.9346,False,True,confident model disagrees
hv-1043-00001-markup-transmittal-letter-credit-agreement,hv-1043-00001,hv-1043-00001-markup-transmittal-letter-credit-agreement.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,correspondence,0.9344,False,True,confident model disagrees
hv-1036-00004-psa-exhibit-b-form-assignment-membership-interests,hv-1036-00004,hv-1036-00004-psa-exhibit-b-form-assignment-membership-interests.v1.txt,1,purchase_agreement,Purchase or Merger Agreement,False,purchase_agreement,deepseek,commercial_agreement,0.9343,False,True,confident model disagrees
hv-1046-00001-sponsor-support-agreement,hv-1046-00001,hv-1046-00001-sponsor-support-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,term_sheet_or_loi,0.9338,False,True,confident model disagrees
hv-1009-00007-data-processing-addendum,hv-1009-00007,hv-1009-00007-data-processing-addendum.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9336,False,True,confident model disagrees
hv-1009-00007-subprocessor-flow-down-addendum,hv-1009-00007,hv-1009-00007-subprocessor-flow-down-addendum.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9336,False,True,confident model disagrees
hv-1015-00001-dtc-eligibility-request,hv-1015-00001,hv-1015-00001-dtc-eligibility-request.v1.txt,1,securities_offering_document,Securities Offering Document,False,securities_offering_document,deepseek,correspondence,0.9333,False,True,confident model disagrees
hv-1022-00003-cooperation-agreement-initial,hv-1022-00003,hv-1022-00003-cooperation-agreement-initial.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,confidentiality_agreement,0.9329,False,True,confident model disagrees
hv-1021-00003-stipulation-of-dismissal,hv-1021-00003,hv-1021-00003-stipulation-of-dismissal.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,court_order,0.9327,False,True,confident model disagrees
hv-1044-00003-draft-retention-application-sc,hv-1044-00003,hv-1044-00003-draft-retention-application-sc.v1.txt,1,regulatory_filing,Regulatory Filing or Government Submission,False,regulatory_filing,deepseek,motion_or_brief,0.9325,False,True,confident model disagrees
hv-1010-00003-meridian-restructured-facility-access-agreement,hv-1010-00003,hv-1010-00003-meridian-restructured-facility-access-agreement.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,real_property_agreement,0.9319,False,True,confident model disagrees
hv-1021-00006-summons-randall-brecker,hv-1021-00006,hv-1021-00006-summons-randall-brecker.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,pleading,0.9319,False,True,confident model disagrees
hv-1036-00001-financing-alternatives-analysis-memo,hv-1036-00001,hv-1036-00001-financing-alternatives-analysis-memo.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,legal_research_memorandum,0.9318,False,True,confident model disagrees
hv-1044-00006-tsl-responses-rfp,hv-1044-00006,hv-1044-00006-tsl-responses-rfp.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,motion_or_brief,0.9317,False,True,confident model disagrees
hv-1007-00008-draft-amendment-1-to-meslsa,hv-1007-00008,hv-1007-00008-draft-amendment-1-to-meslsa.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.9316,False,True,confident model disagrees
hv-1006-00003-phase-i-review-memo-charleroi,hv-1006-00003,hv-1006-00003-phase-i-review-memo-charleroi.v1.txt,1,due_diligence_document,Due Diligence Request List or Report,False,due_diligence_document,deepseek,legal_research_memorandum,0.9313,False,True,confident model disagrees
hv-1037-00004-stipulation-dismissal-filed-version,hv-1037-00004,hv-1037-00004-stipulation-dismissal-filed-version.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,court_order,0.931,False,True,confident model disagrees
hv-1026-00003-insurance-review-memo,hv-1026-00003,hv-1026-00003-insurance-review-memo.v1.txt,1,conflict_check_memorandum,Conflicts Check Memorandum,False,conflict_check_memorandum,deepseek,legal_research_memorandum,0.9309,False,True,confident model disagrees
hv-1044-00006-proposed-stipulation-of-discontinuance,hv-1044-00006,hv-1044-00006-proposed-stipulation-of-discontinuance.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,court_order,0.9306,False,True,confident model disagrees
hv-1022-00005-letter-osei-to-deluca-discovery-deficiencies,hv-1022-00005,hv-1022-00005-letter-osei-to-deluca-discovery-deficiencies.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,correspondence,0.9305,False,True,confident model disagrees
hv-1011-00002-letter-to-committee-counsel-plan-positions,hv-1011-00002,hv-1011-00002-letter-to-committee-counsel-plan-positions.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,correspondence,0.9302,False,True,confident model disagrees
hv-1007-00008-redline-draft-amendment-1-mct-counterproposals,hv-1007-00008,hv-1007-00008-redline-draft-amendment-1-mct-counterproposals.v1.txt,1,ip_or_technology_agreement,IP or Technology Agreement,False,ip_or_technology_agreement,deepseek,commercial_agreement,0.93,False,True,confident model disagrees
hv-1035-00005-letter-bos-demand-original-prenup,hv-1035-00005,hv-1035-00005-letter-bos-demand-original-prenup.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,correspondence,0.93,False,True,confident model disagrees
hv-1005-00001-bring-down-good-standing-lien-search-confirmation,hv-1005-00001,hv-1005-00001-bring-down-good-standing-lien-search-confirmation.v1.txt,1,legal_research_memorandum,Legal Research and Advice Memorandum,False,legal_research_memorandum,deepseek,matter_administration_memo,0.9298,False,True,confident model disagrees
hv-1007-00005-ltsa-amendment-no-3,hv-1007-00005,hv-1007-00005-ltsa-amendment-no-3.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,commercial_agreement,0.9298,False,True,confident model disagrees
hv-1043-00002-equity-contribution-agreement,hv-1043-00002,hv-1043-00002-equity-contribution-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,purchase_agreement,0.9297,False,True,confident model disagrees
hv-1019-00004-castellan-edd-risk-assessment,hv-1019-00004,hv-1019-00004-castellan-edd-risk-assessment.v1.txt,1,matter_administration_memo,Matter Opening or Closing Memorandum,False,matter_administration_memo,deepseek,legal_research_memorandum,0.9295,False,True,confident model disagrees
hv-1036-00005-jv-agreement-redline-nov-2025,hv-1036-00005,hv-1036-00005-jv-agreement-redline-nov-2025.v1.txt,1,commercial_agreement,Commercial or Services Agreement,False,commercial_agreement,deepseek,organizational_document,0.9293,False,True,confident model disagrees
hv-1003-00005-representation-letter-second-draft,hv-1003-00005,hv-1003-00005-representation-letter-second-draft.v1.txt,1,engagement_letter,Engagement Letter,False,engagement_letter,deepseek,matter_administration_memo,0.9291,False,True,confident model disagrees
hv-1034-00003-mediation-statement-confidential,hv-1034-00003,hv-1034-00003-mediation-statement-confidential.v1.txt,1,unclassified,Unclassified,False,unclassified,deepseek,motion_or_brief,0.9291,False,True,deepseek returned no label
hv-1027-00003-joint-stipulation-of-dismissal,hv-1027-00003,hv-1027-00003-joint-stipulation-of-dismissal.v1.txt,1,settlement_agreement,Settlement Agreement and Release,False,settlement_agreement,deepseek,court_order,0.929,False,True,confident model disagrees
hv-1015-00005-capital-contribution-agreement,hv-1015-00005,hv-1015-00005-capital-contribution-agreement.v1.txt,1,credit_or_financing_agreement,"Credit, Security or Financing Agreement",False,credit_or_financing_agreement,deepseek,purchase_agreement,0.9289,False,True,confident model disagrees
hv-1021-00006-final-notice-of-material-breach,hv-1021-00006,hv-1021-00006-final-notice-of-material-breach.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,correspondence,0.9289,False,True,confident model disagrees
hv-1014-00004-comparable-license-analysis,hv-1014-00004,hv-1014-00004-comparable-license-analysis.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,legal_research_memorandum,0.9287,False,True,confident model disagrees
hv-1028-00001-answer-to-cross-complaint,hv-1028-00001,hv-1028-00001-answer-to-cross-complaint.v1.txt,1,discovery_document,"Discovery, Deposition or Expert Material",False,discovery_document,deepseek,pleading,0.928,False,True,confident model disagrees
hv-1017-00004-evidentiary-objections-rennick,hv-1017-00004,hv-1017-00004-evidentiary-objections-rennick.v1.txt,1,motion_or_brief,Motion or Brief,False,motion_or_brief,deepseek,discovery_document,0.9276,False,True,confident model disagrees
hv-1015-00005-insurance-compliance-certificate,hv-1015-00005,hv-1015-00005-insurance-compliance-certificate.v1.txt,1,legal_opinion_letter,Legal Opinion Letter,False,legal_opinion_letter,deepseek,closing_certificate,0.9274,False,True,confident model disagrees
hv-1044-00001-supporting-documentation-package-uae,hv-1044-00001,hv-1044-00001-supporting-documentation-package-uae.v1.txt,1,closing_document_index,Closing Checklist or Binder Index,False,closing_document_index,deepseek,regulatory_filing,0.9274,False,True,confident model disagrees
hv-1037-00002-client-status-report-template,hv-1037-00002,hv-1037-00002-client-status-report-template.v1.txt,1,correspondence,Correspondence,False,correspondence,deepseek,matter_administration_memo,0.9271,False,True,confident model disagrees
